travelCode,userCode,from,to,flightType,price,time,distance,agency,date
13292,131,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,01/12/2020
13293,131,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,01/16/2020
13293,131,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,01/19/2020
13294,131,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,01/23/2020
13294,131,Rio de Janeiro (RJ),Aracaju (SE),premium,1091.21,1.55,597.61,CloudFy,01/25/2020
13295,131,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,01/30/2020
13295,131,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,02/01/2020
13296,131,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,02/06/2020
13296,131,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,02/07/2020
13297,131,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,02/13/2020
13297,131,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,02/17/2020
13298,131,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,02/20/2020
13298,131,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,02/23/2020
13299,131,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,02/27/2020
13299,131,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,02/28/2020
13300,131,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,03/05/2020
13300,131,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,03/06/2020
13301,131,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,03/12/2020
13301,131,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,03/16/2020
13302,131,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,03/19/2020
13302,131,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,03/21/2020
13303,131,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,03/26/2020
13303,131,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,03/29/2020
13304,131,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,04/02/2020
13304,131,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,04/06/2020
13305,131,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,04/09/2020
13305,131,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,04/10/2020
13306,131,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,04/16/2020
13306,131,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,04/20/2020
13307,131,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,04/23/2020
13307,131,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,04/25/2020
13308,131,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,04/30/2020
13308,131,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,05/03/2020
13309,131,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,05/07/2020
13309,131,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,05/11/2020
13310,131,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,05/14/2020
13310,131,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,05/16/2020
13311,131,Brasilia (DF),Florianopolis (SC),firstClass,1487.52,1.66,637.56,CloudFy,05/21/2020
13311,131,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,05/23/2020
13312,131,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,05/28/2020
13312,131,Salvador (BH),Aracaju (SE),firstClass,1531.92,2.16,830.86,CloudFy,05/30/2020
13313,131,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,06/04/2020
13313,131,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,06/07/2020
13314,131,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,06/11/2020
13314,131,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,06/15/2020
13315,131,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,06/18/2020
13315,131,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,06/21/2020
13316,131,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,06/25/2020
13316,131,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,06/28/2020
13317,131,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,07/02/2020
13317,131,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,07/04/2020
13318,131,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,07/09/2020
13318,131,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,07/13/2020
13319,131,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,07/16/2020
13319,131,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,07/19/2020
13320,131,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,07/23/2020
13320,131,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,07/26/2020
13321,131,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,07/30/2020
13321,131,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,08/02/2020
13322,131,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,08/06/2020
13322,131,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,08/08/2020
13323,131,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,08/13/2020
13323,131,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,08/16/2020
13324,131,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,08/20/2020
13324,131,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,08/22/2020
13325,131,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,08/27/2020
13325,131,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,08/29/2020
13326,131,Brasilia (DF),Rio de Janeiro (RJ),premium,457.95,0.48,183.37,CloudFy,09/03/2020
13326,131,Rio de Janeiro (RJ),Brasilia (DF),premium,503.26,0.48,183.37,CloudFy,09/06/2020
13327,131,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,09/10/2020
13327,131,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,09/14/2020
13328,131,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,09/17/2020
13328,131,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,09/21/2020
13329,131,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,09/24/2020
13329,131,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,09/26/2020
13330,131,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,10/01/2020
13330,131,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,10/02/2020
13331,131,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,10/08/2020
13331,131,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,10/11/2020
13332,131,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,10/15/2020
13332,131,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,10/18/2020
13333,131,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,10/22/2020
13333,131,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,10/23/2020
13334,131,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,10/29/2020
13334,131,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,11/02/2020
13335,131,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,11/05/2020
13335,131,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,11/09/2020
13336,131,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,11/12/2020
13336,131,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,11/14/2020
13337,131,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,11/19/2020
13337,131,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,11/21/2020
13338,131,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,11/26/2020
13338,131,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,11/30/2020
13339,131,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,12/03/2020
13339,131,Rio de Janeiro (RJ),Aracaju (SE),premium,1091.21,1.55,597.61,CloudFy,12/04/2020
13340,131,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,12/10/2020
13340,131,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,12/13/2020
13341,131,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,12/17/2020
13341,131,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,12/19/2020
13342,131,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,12/24/2020
13342,131,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,12/27/2020
13343,131,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,12/31/2020
13343,131,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,01/02/2021
13344,131,Brasilia (DF),Salvador (BH),economic,958.15,1.76,676.56,CloudFy,01/07/2021
13344,131,Salvador (BH),Brasilia (DF),economic,587.85,1.76,676.56,CloudFy,01/11/2021
13345,131,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,01/14/2021
13345,131,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,01/17/2021
13346,131,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,01/21/2021
13346,131,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,01/25/2021
13347,131,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/28/2021
13347,131,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,01/30/2021
13348,131,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,02/04/2021
13348,131,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,02/05/2021
13349,131,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,02/11/2021
13349,131,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,02/14/2021
13350,131,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,02/18/2021
13350,131,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,02/22/2021
13351,131,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,02/25/2021
13351,131,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,02/26/2021
13352,131,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,03/04/2021
13352,131,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,03/06/2021
13353,131,Recife (PE),Florianopolis (SC),premium,1070.54,1.76,676.53,Rainbow,03/11/2021
13353,131,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,03/12/2021
13354,131,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,03/18/2021
13354,131,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,03/21/2021
13355,131,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,03/25/2021
13355,131,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,03/28/2021
13356,131,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,04/01/2021
13356,131,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,04/02/2021
13357,131,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,04/08/2021
13357,131,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,04/11/2021
13358,131,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,04/15/2021
13358,131,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,04/17/2021
13359,131,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,04/22/2021
13359,131,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,04/25/2021
13360,131,Recife (PE),Florianopolis (SC),firstClass,1354.53,1.76,676.53,CloudFy,04/29/2021
13360,131,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,05/02/2021
13361,131,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,05/06/2021
13361,131,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,05/07/2021
13362,131,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,05/13/2021
13362,131,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,05/17/2021
13363,131,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,05/20/2021
13363,131,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,05/21/2021
13364,131,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,05/27/2021
13364,131,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,05/31/2021
13365,131,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,06/03/2021
13365,131,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,06/07/2021
13366,131,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,06/10/2021
13366,131,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,06/11/2021
13367,131,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,06/17/2021
13367,131,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,06/18/2021
13368,131,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,06/24/2021
13368,131,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,06/25/2021
13369,131,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,07/01/2021
13369,131,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,07/02/2021
13370,131,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,07/08/2021
13370,131,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,07/10/2021
13371,131,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,07/15/2021
13371,131,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,07/17/2021
13372,131,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,07/22/2021
13372,131,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,07/26/2021
13373,131,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,07/29/2021
13373,131,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,08/02/2021
13374,131,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,08/05/2021
13374,131,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,08/07/2021
13375,131,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,08/12/2021
13375,131,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,08/15/2021
13376,131,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,08/19/2021
13376,131,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,08/23/2021
13377,131,Brasilia (DF),Campo Grande (MS),firstClass,1009.71,0.72,277.7,FlyingDrops,08/26/2021
13377,131,Campo Grande (MS),Brasilia (DF),firstClass,847.83,0.72,277.7,FlyingDrops,08/29/2021
13378,131,Brasilia (DF),Aracaju (SE),premium,965.62,1.11,425.98,Rainbow,09/02/2021
13378,131,Aracaju (SE),Brasilia (DF),premium,706.36,1.11,425.98,Rainbow,09/05/2021
13379,132,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,09/26/2019
13379,132,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,09/27/2019
13380,132,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,10/03/2019
13380,132,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,10/04/2019
13381,132,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,10/10/2019
13381,132,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,10/13/2019
13382,132,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,10/17/2019
13382,132,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,10/19/2019
13383,132,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,10/24/2019
13383,132,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,10/27/2019
13384,132,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,10/31/2019
13384,132,Brasilia (DF),Recife (PE),firstClass,804.24,0.63,242.21,CloudFy,11/02/2019
13385,132,Recife (PE),Natal (RN),firstClass,669.83,0.58,222.67,CloudFy,11/07/2019
13385,132,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,11/08/2019
13386,132,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,11/14/2019
13386,132,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,11/15/2019
13387,132,Recife (PE),Rio de Janeiro (RJ),firstClass,1612.39,2.3,885.57,CloudFy,11/21/2019
13387,132,Rio de Janeiro (RJ),Recife (PE),firstClass,1664.01,2.3,885.57,CloudFy,11/25/2019
13388,132,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,11/28/2019
13388,132,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,12/01/2019
13389,132,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,12/05/2019
13389,132,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,12/09/2019
13390,132,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,12/12/2019
13390,132,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,12/14/2019
13391,132,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,12/19/2019
13391,132,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,12/22/2019
13392,132,Recife (PE),Sao Paulo (SP),economic,545.95,1.26,486.52,Rainbow,12/26/2019
13392,132,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,12/29/2019
13393,132,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,01/02/2020
13393,132,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,01/05/2020
13394,132,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,01/09/2020
13394,132,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,01/13/2020
13395,132,Brasilia (DF),Aracaju (SE),firstClass,1214.82,1.11,425.98,Rainbow,01/16/2020
13395,132,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,01/18/2020
13396,132,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,01/23/2020
13396,132,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,01/25/2020
13397,132,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,01/30/2020
13397,132,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,02/02/2020
13398,132,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,02/06/2020
13398,132,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,02/07/2020
13399,132,Aracaju (SE),Sao Paulo (SP),firstClass,756.3,1.02,392.76,FlyingDrops,02/13/2020
13399,132,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,02/14/2020
13400,132,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,02/20/2020
13400,132,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,02/23/2020
13401,132,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,02/27/2020
13401,132,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,03/01/2020
13402,132,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,03/05/2020
13402,132,Campo Grande (MS),Brasilia (DF),premium,661.32,0.72,277.7,CloudFy,03/06/2020
13403,132,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,03/12/2020
13403,132,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,03/14/2020
13404,132,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,03/19/2020
13404,132,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,03/23/2020
13405,132,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,03/26/2020
13405,132,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,03/28/2020
13406,132,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,04/02/2020
13406,132,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,04/05/2020
13407,132,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,04/09/2020
13407,132,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,04/11/2020
13408,132,Recife (PE),Rio de Janeiro (RJ),premium,1351.89,2.3,885.57,Rainbow,04/16/2020
13408,132,Rio de Janeiro (RJ),Recife (PE),premium,1306.26,2.3,885.57,Rainbow,04/19/2020
13409,132,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,04/23/2020
13409,132,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,04/24/2020
13410,132,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,04/30/2020
13410,132,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,05/02/2020
13411,132,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,05/07/2020
13411,132,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,05/10/2020
13412,132,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,05/14/2020
13412,132,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,05/18/2020
13413,132,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,05/21/2020
13413,132,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,05/22/2020
13414,132,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,05/28/2020
13414,132,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,05/30/2020
13415,132,Brasilia (DF),Campo Grande (MS),firstClass,1069.61,0.72,277.7,Rainbow,06/04/2020
13415,132,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,06/05/2020
13416,132,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,06/11/2020
13416,132,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,06/12/2020
13417,132,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,06/18/2020
13417,132,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,06/22/2020
13418,132,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,06/25/2020
13418,132,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,06/26/2020
13419,132,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,07/02/2020
13419,132,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,07/06/2020
